file_name,audio_wav,length(seconds),number_of_samples,sample_rate,min_ae,max_ae,mean_ae,variance_ae,min_rms,max_rms,mean_rms,variance_rms,min_zcr,max_zcr,mean_zcr,variance_zcr,min_fq,max_fq,mean_fq,variance_fq
cat_136.wav,"[ 0.0022181  -0.00094434 -0.00456262 ...  0.00088305  0.00059787
  0.        ]",5.896417233560091,130016,22050,7.557322e-05,0.99492884,0.38976714,0.08573772237805898,2.5661366e-05,0.5717519,0.2108073,0.02550325977978448,0.0,0.3125,0.024757205031988187,0.0018769584224220485,0.00020679938367044732,25192.462568498955,18.849281904470075,8766.48064460196
cat_127.wav,"[-0.0002577  -0.00113052 -0.00203712 ... -0.00237373 -0.00258927
 -0.00148077]",10.5,231525,22050,0.00010854836,0.3448837,0.07824066,0.003234791129763625,0.0002014131,0.107953355,0.025447767,0.0003078794046315422,0.0087890625,0.39453125,0.19739302618850194,0.003073956698294858,7.374909045990771e-07,154.87743682972862,8.857069415640357,142.75898019278077
cat_144.wav,"[-0.00173585 -0.00124174 -0.00021641 ... -0.00202001 -0.00169603
  0.        ]",4.9964172335600905,110171,22050,0.00016742168,0.97361505,0.07830555,0.017554601760537816,3.1489188e-05,0.28979713,0.025470858,0.001771528623202209,0.0283203125,0.4873046875,0.25702988893728224,0.013263410788167384,0.0001429789968267782,202.3810009276906,9.395143678267656,178.24624361787434
cat_33.wav,"[-0.00552214 -0.00213172  0.00216105 ... -0.00240448 -0.00121658
  0.        ]",4.193106575963719,92458,22050,0.0021029583,1.0116428,0.29239866,0.08902066049276958,0.0015762413,0.32880756,0.093625315,0.008763581487270192,0.03515625,0.271484375,0.16437181232710926,0.0035829365319446746,0.0006532641079765787,366.64837734922236,21.786470777042872,1146.4897010521909
cat_1.wav,"[ 0.00369679  0.00401708  0.00156103 ... -0.01461057 -0.0178325
 -0.01211241]",11.2,246960,22050,-0.009762131,0.8345515,0.08443014,0.019504427118057905,0.0036255773,0.2651166,0.026582144,0.0016459793354755875,0.017578125,0.2470703125,0.07729669284326425,0.0012414637193599964,0.00048041646324573117,356.6245175367681,10.552194505729105,469.64567059138693
cat_19.wav,"[ 3.7251906e-11 -9.0645677e-12  2.6897972e-11 ... -4.3322734e-04
 -7.2967238e-04 -4.4929609e-04]",1.2720181405895692,28048,22050,0.000989532,0.96955335,0.22502594,0.05939731859181025,5.741973e-08,0.41287655,0.088262506,0.007009486493454676,0.005859375,0.314453125,0.12934126420454545,0.004213108191009179,2.2056670853744267e-05,215.26274855511258,8.781953148630302,338.80010718847353
cat_86.wav,[0.00383704 0.00545516 0.00493013 ... 0.02202937 0.02553207 0.01114588],1.7720181405895692,39073,22050,0.009639945,1.0146587,0.2751101,0.08705543172164042,0.002657282,0.35613477,0.10605716,0.012535220561701742,0.001953125,0.1533203125,0.11538436989379085,0.0017331413551885625,0.0004958944594337317,421.4733708640857,11.62463187725001,794.8739451023869
cat_163.wav,"[-0.00182649 -0.00199199 -0.00310301 ... -0.00238471 -0.00381137
 -0.00278063]",12.0,264600,22050,-0.29823852,0.9625125,0.15303633,0.03513430277391165,0.0068473136,0.8560911,0.078595825,0.008392898123450019,0.0,0.4013671875,0.052984182331963246,0.008830324569008004,0.00012438532308353635,4458.637303818948,17.98776432828548,3532.337813332767
cat_25.wav,"[ 0.00654821  0.00805195  0.00787275 ... -0.00295587 -0.00281609
 -0.00145042]",11.7,257985,22050,0.005758503,0.17026074,0.023132626,0.0008229531819190341,0.002405001,0.04529776,0.0077475617,6.986772618429832e-05,0.0048828125,0.2529296875,0.05161103748139881,0.001526913257069471,0.0001333559953653501,168.48243570821077,2.8486482061976095,25.402641517946446
cat_5.wav,"[-3.9071038e-12  8.4010897e-12 -8.5300256e-13 ...  3.4298054e-03
  2.9356799e-03  2.2341332e-03]",12.0,264600,22050,-0.0043336703,0.710967,0.08177635,0.012033140116488811,3.1806948e-08,0.222385,0.028213393,0.001204646517124782,0.0,0.384765625,0.08416995965304643,0.008382570387050342,0.00023754082678900437,1158.921741010144,9.248276064123397,443.89897943129614
cat_148.wav,[0.03133281 0.03998776 0.03391695 ... 0.01825381 0.01830379 0.01204748],12.0,264600,22050,0.018671067,0.41354227,0.07805541,0.004479164407233944,0.012840972,0.18948087,0.026473498,0.0006057021591540229,0.0205078125,0.40234375,0.11474326039651837,0.002881539165583509,0.0007071334357959688,1349.083544670113,8.257972533574003,277.661179327766
cat_154.wav,"[ 8.3156849e-12  6.4945879e-12  1.8868854e-12 ... -2.6252102e-02
 -3.1279776e-02 -1.8251341e-02]",10.176009070294784,224381,22050,-0.01825134,1.035294,0.10551922,0.023005074815033638,3.7582915e-08,0.40634653,0.040914726,0.0031965453526936467,0.001953125,0.298828125,0.06821286277096406,0.0045555473693966175,0.0014067014873521925,824.0804353929442,12.682940235928394,931.7196933099957
cat_84.wav,"[ 2.0441240e-10  5.4823612e-10  3.1376740e-10 ...  4.8445567e-02
  6.0751573e-03 -9.7709661e-03]",9.12,201096,22050,0.0030455403,0.9885533,0.5588442,0.024916912703511065,1.8908993e-08,0.276931,0.18204388,0.002439883810288393,0.076171875,0.3564453125,0.18403046974395673,0.0027003847468723267,0.000743487358306734,1535.7363831470482,44.284893810202504,5198.293659769928
cat_27.wav,"[-3.5383532e-04 -4.9638905e-04 -3.4309647e-04 ... -4.3841981e-04
  1.7032751e-05 -9.6629694e-05]",2.4,52920,22050,0.004029261,0.1373231,0.035301417,0.0015572990323518365,0.0024041776,0.049312517,0.010428106,0.00013439574431950457,0.0107421875,0.208984375,0.0651584201388889,0.00139561358850298,4.077459928074004e-05,57.39204374269115,1.690533754395097,10.014419309477454
cat_110.wav,"[-1.6510358e-10 -3.1907400e-11  2.2495894e-13 ...  4.5617126e-02
  5.9033714e-02  2.8228275e-02]",1.2720181405895692,28048,22050,0.0010986608,0.9706414,0.3849202,0.06310035512871938,1.09542945e-07,0.35906953,0.16978286,0.011026826708420225,0.00390625,0.2685546875,0.14507279829545455,0.004490858214977323,0.0008022451371458054,335.3311557084694,14.85768543232222,900.4555327848227
cat_98.wav,"[ 0.0477231   0.03291732  0.01115993 ... -0.00936364  0.00518105
  0.00962956]",12.0,264600,22050,0.03707965,0.6778778,0.22494555,0.013137526096470642,0.012235076,0.21139991,0.07611056,0.001437858036792705,0.029296875,0.197265625,0.1108785662475822,0.001013528221542533,0.002317033527269633,621.5532144151446,18.513715166351744,1573.3397917417158
